Income_level,Single_no_children,Married_no_children,Single_one_child,Married_one_child,Single_two_children,Married_two_children,Single_three_children,Married_three_children
30440,0,0,1702.482,2629.322,3425.054,4646.534,4153.554,5375.034
30441,0,0,1702.322,2629.162,3424.843,4646.323,4153.343,5374.823
30442,0,0,1702.162,2629.002,3424.633,4646.113,4153.133,5374.613
30443,0,0,1702.003,2628.843,3424.422,4645.902,4152.922,5374.402
30444,0,0,1701.843,2628.683,3424.212,4645.692,4152.712,5374.192
30445,0,0,1701.683,2628.523,3424.001,4645.481,4152.501,5373.981
30446,0,0,1701.523,2628.363,3423.79,4645.27,4152.29,5373.77
30447,0,0,1701.363,2628.203,3423.58,4645.06,4152.08,5373.56
30448,0,0,1701.204,2628.044,3423.369,4644.849,4151.869,5373.349
30449,0,0,1701.044,2627.884,3423.159,4644.639,4151.659,5373.139
30450,0,0,1700.884,2627.724,3422.948,4644.428,4151.448,5372.928
30451,0,0,1700.724,2627.564,3422.737,4644.217,4151.237,5372.717
30452,0,0,1700.564,2627.404,3422.527,4644.007,4151.027,5372.507
30453,0,0,1700.405,2627.245,3422.316,4643.796,4150.816,5372.296
30454,0,0,1700.245,2627.085,3422.106,4643.586,4150.606,5372.086
30455,0,0,1700.085,2626.925,3421.895,4643.375,4150.395,5371.875
30456,0,0,1699.925,2626.765,3421.684,4643.164,4150.184,5371.664
30457,0,0,1699.765,2626.605,3421.474,4642.954,4149.974,5371.454
30458,0,0,1699.606,2626.446,3421.263,4642.743,4149.763,5371.243
30459,0,0,1699.446,2626.286,3421.053,4642.533,4149.553,5371.033
30460,0,0,1699.286,2626.126,3420.842,4642.322,4149.342,5370.822
30461,0,0,1699.126,2625.966,3420.631,4642.111,4149.131,5370.611
30462,0,0,1698.966,2625.806,3420.421,4641.901,4148.921,5370.401
30463,0,0,1698.807,2625.647,3420.21,4641.69,4148.71,5370.19
30464,0,0,1698.647,2625.487,3420,4641.48,4148.5,5369.98
30465,0,0,1698.487,2625.327,3419.789,4641.269,4148.289,5369.769
30466,0,0,1698.327,2625.167,3419.578,4641.058,4148.078,5369.558
30467,0,0,1698.167,2625.007,3419.368,4640.848,4147.868,5369.348
30468,0,0,1698.008,2624.848,3419.157,4640.637,4147.657,5369.137
30469,0,0,1697.848,2624.688,3418.947,4640.427,4147.447,5368.927
30470,0,0,1697.688,2624.528,3418.736,4640.216,4147.236,5368.716
30471,0,0,1697.528,2624.368,3418.525,4640.005,4147.025,5368.505
30472,0,0,1697.368,2624.208,3418.315,4639.795,4146.815,5368.295
30473,0,0,1697.209,2624.049,3418.104,4639.584,4146.604,5368.084
30474,0,0,1697.049,2623.889,3417.894,4639.374,4146.394,5367.874
30475,0,0,1696.889,2623.729,3417.683,4639.163,4146.183,5367.663
30476,0,0,1696.729,2623.569,3417.472,4638.952,4145.972,5367.452
30477,0,0,1696.569,2623.409,3417.262,4638.742,4145.762,5367.242
30478,0,0,1696.41,2623.25,3417.051,4638.531,4145.551,5367.031
30479,0,0,1696.25,2623.09,3416.841,4638.321,4145.341,5366.821
30480,0,0,1696.09,2622.93,3416.63,4638.11,4145.13,5366.61
30481,0,0,1695.93,2622.77,3416.419,4637.899,4144.919,5366.399
30482,0,0,1695.77,2622.61,3416.209,4637.689,4144.709,5366.189
30483,0,0,1695.611,2622.451,3415.998,4637.478,4144.498,5365.978
30484,0,0,1695.451,2622.291,3415.788,4637.268,4144.288,5365.768
30485,0,0,1695.291,2622.131,3415.577,4637.057,4144.077,5365.557
30486,0,0,1695.131,2621.971,3415.366,4636.846,4143.866,5365.346
30487,0,0,1694.971,2621.811,3415.156,4636.636,4143.656,5365.136
30488,0,0,1694.812,2621.652,3414.945,4636.425,4143.445,5364.925
30489,0,0,1694.652,2621.492,3414.735,4636.215,4143.235,5364.715
30490,0,0,1694.492,2621.332,3414.524,4636.004,4143.024,5364.504
30491,0,0,1694.332,2621.172,3414.313,4635.793,4142.813,5364.293
30492,0,0,1694.172,2621.012,3414.103,4635.583,4142.603,5364.083
30493,0,0,1694.013,2620.853,3413.892,4635.372,4142.392,5363.872
30494,0,0,1693.853,2620.693,3413.682,4635.162,4142.182,5363.662
30495,0,0,1693.693,2620.533,3413.471,4634.951,4141.971,5363.451
30496,0,0,1693.533,2620.373,3413.26,4634.74,4141.76,5363.24
30497,0,0,1693.373,2620.213,3413.05,4634.53,4141.55,5363.03
30498,0,0,1693.214,2620.054,3412.839,4634.319,4141.339,5362.819
30499,0,0,1693.054,2619.894,3412.629,4634.109,4141.129,5362.609
30500,0,0,1692.894,2619.734,3412.418,4633.898,4140.918,5362.398
30501,0,0,1692.734,2619.574,3412.207,4633.687,4140.707,5362.187
30502,0,0,1692.574,2619.414,3411.997,4633.477,4140.497,5361.977
30503,0,0,1692.415,2619.255,3411.786,4633.266,4140.286,5361.766
30504,0,0,1692.255,2619.095,3411.576,4633.056,4140.076,5361.556
30505,0,0,1692.095,2618.935,3411.365,4632.845,4139.865,5361.345
30506,0,0,1691.935,2618.775,3411.154,4632.634,4139.654,5361.134
30507,0,0,1691.775,2618.615,3410.944,4632.424,4139.444,5360.924
30508,0,0,1691.616,2618.456,3410.733,4632.213,4139.233,5360.713
30509,0,0,1691.456,2618.296,3410.523,4632.003,4139.023,5360.503
30510,0,0,1691.296,2618.136,3410.312,4631.792,4138.812,5360.292
30511,0,0,1691.136,2617.976,3410.101,4631.581,4138.601,5360.081
30512,0,0,1690.976,2617.816,3409.891,4631.371,4138.391,5359.871
30513,0,0,1690.817,2617.657,3409.68,4631.16,4138.18,5359.66
30514,0,0,1690.657,2617.497,3409.47,4630.95,4137.97,5359.45
30515,0,0,1690.497,2617.337,3409.259,4630.739,4137.759,5359.239
30516,0,0,1690.337,2617.177,3409.048,4630.528,4137.548,5359.028
30517,0,0,1690.177,2617.017,3408.838,4630.318,4137.338,5358.818
30518,0,0,1690.018,2616.858,3408.627,4630.107,4137.127,5358.607
30519,0,0,1689.858,2616.698,3408.417,4629.897,4136.917,5358.397
30520,0,0,1689.698,2616.538,3408.206,4629.686,4136.706,5358.186
30521,0,0,1689.538,2616.378,3407.995,4629.475,4136.495,5357.975
30522,0,0,1689.378,2616.218,3407.785,4629.265,4136.285,5357.765
30523,0,0,1689.219,2616.059,3407.574,4629.054,4136.074,5357.554
30524,0,0,1689.059,2615.899,3407.364,4628.844,4135.864,5357.344
30525,0,0,1688.899,2615.739,3407.153,4628.633,4135.653,5357.133
30526,0,0,1688.739,2615.579,3406.942,4628.422,4135.442,5356.922
30527,0,0,1688.579,2615.419,3406.732,4628.212,4135.232,5356.712
30528,0,0,1688.42,2615.26,3406.521,4628.001,4135.021,5356.501
30529,0,0,1688.26,2615.1,3406.311,4627.791,4134.811,5356.291
30530,0,0,1688.1,2614.94,3406.1,4627.58,4134.6,5356.08
30531,0,0,1687.94,2614.78,3405.889,4627.369,4134.389,5355.869
30532,0,0,1687.78,2614.62,3405.679,4627.159,4134.179,5355.659
30533,0,0,1687.621,2614.461,3405.468,4626.948,4133.968,5355.448
30534,0,0,1687.461,2614.301,3405.258,4626.738,4133.758,5355.238
30535,0,0,1687.301,2614.141,3405.047,4626.527,4133.547,5355.027
30536,0,0,1687.141,2613.981,3404.836,4626.316,4133.336,5354.816
30537,0,0,1686.981,2613.821,3404.626,4626.106,4133.126,5354.606
30538,0,0,1686.822,2613.662,3404.415,4625.895,4132.915,5354.395
30539,0,0,1686.662,2613.502,3404.205,4625.685,4132.705,5354.185
30540,0,0,1686.502,2613.342,3403.994,4625.474,4132.494,5353.974
30541,0,0,1686.342,2613.182,3403.783,4625.263,4132.283,5353.763
30542,0,0,1686.182,2613.022,3403.573,4625.053,4132.073,5353.553
30543,0,0,1686.023,2612.863,3403.362,4624.842,4131.862,5353.342
30544,0,0,1685.863,2612.703,3403.152,4624.632,4131.652,5353.132
30545,0,0,1685.703,2612.543,3402.941,4624.421,4131.441,5352.921
30546,0,0,1685.543,2612.383,3402.73,4624.21,4131.23,5352.71
30547,0,0,1685.383,2612.223,3402.52,4624,4131.02,5352.5
30548,0,0,1685.224,2612.064,3402.309,4623.789,4130.809,5352.289
30549,0,0,1685.064,2611.904,3402.099,4623.579,4130.599,5352.079
30550,0,0,1684.904,2611.744,3401.888,4623.368,4130.388,5351.868
30551,0,0,1684.744,2611.584,3401.677,4623.157,4130.177,5351.657
30552,0,0,1684.584,2611.424,3401.467,4622.947,4129.967,5351.447
30553,0,0,1684.425,2611.265,3401.256,4622.736,4129.756,5351.236
30554,0,0,1684.265,2611.105,3401.046,4622.526,4129.546,5351.026
30555,0,0,1684.105,2610.945,3400.835,4622.315,4129.335,5350.815
30556,0,0,1683.945,2610.785,3400.624,4622.104,4129.124,5350.604
30557,0,0,1683.785,2610.625,3400.414,4621.894,4128.914,5350.394
30558,0,0,1683.626,2610.466,3400.203,4621.683,4128.703,5350.183
30559,0,0,1683.466,2610.306,3399.993,4621.473,4128.493,5349.973
30560,0,0,1683.306,2610.146,3399.782,4621.262,4128.282,5349.762
30561,0,0,1683.146,2609.986,3399.571,4621.051,4128.071,5349.551
30562,0,0,1682.986,2609.826,3399.361,4620.841,4127.861,5349.341
30563,0,0,1682.827,2609.667,3399.15,4620.63,4127.65,5349.13
30564,0,0,1682.667,2609.507,3398.94,4620.42,4127.44,5348.92
30565,0,0,1682.507,2609.347,3398.729,4620.209,4127.229,5348.709
30566,0,0,1682.347,2609.187,3398.518,4619.998,4127.018,5348.498
30567,0,0,1682.187,2609.027,3398.308,4619.788,4126.808,5348.288
30568,0,0,1682.028,2608.868,3398.097,4619.577,4126.597,5348.077
30569,0,0,1681.868,2608.708,3397.887,4619.367,4126.387,5347.867
30570,0,0,1681.708,2608.548,3397.676,4619.156,4126.176,5347.656
30571,0,0,1681.548,2608.388,3397.465,4618.945,4125.965,5347.445
30572,0,0,1681.388,2608.228,3397.255,4618.735,4125.755,5347.235
30573,0,0,1681.229,2608.069,3397.044,4618.524,4125.544,5347.024
30574,0,0,1681.069,2607.909,3396.834,4618.314,4125.334,5346.814
30575,0,0,1680.909,2607.749,3396.623,4618.103,4125.123,5346.603
30576,0,0,1680.749,2607.589,3396.412,4617.892,4124.912,5346.392
30577,0,0,1680.589,2607.429,3396.202,4617.682,4124.702,5346.182
30578,0,0,1680.43,2607.27,3395.991,4617.471,4124.491,5345.971
30579,0,0,1680.27,2607.11,3395.781,4617.261,4124.281,5345.761
30580,0,0,1680.11,2606.95,3395.57,4617.05,4124.07,5345.55
30581,0,0,1679.95,2606.79,3395.359,4616.839,4123.859,5345.339
30582,0,0,1679.79,2606.63,3395.149,4616.629,4123.649,5345.129
30583,0,0,1679.631,2606.471,3394.938,4616.418,4123.438,5344.918
30584,0,0,1679.471,2606.311,3394.728,4616.208,4123.228,5344.708
30585,0,0,1679.311,2606.151,3394.517,4615.997,4123.017,5344.497
30586,0,0,1679.151,2605.991,3394.306,4615.786,4122.806,5344.286
30587,0,0,1678.991,2605.831,3394.096,4615.576,4122.596,5344.076
30588,0,0,1678.832,2605.672,3393.885,4615.365,4122.385,5343.865
30589,0,0,1678.672,2605.512,3393.675,4615.155,4122.175,5343.655
30590,0,0,1678.512,2605.352,3393.464,4614.944,4121.964,5343.444
30591,0,0,1678.352,2605.192,3393.253,4614.733,4121.753,5343.233
30592,0,0,1678.192,2605.032,3393.043,4614.523,4121.543,5343.023
30593,0,0,1678.033,2604.873,3392.832,4614.312,4121.332,5342.812
30594,0,0,1677.873,2604.713,3392.622,4614.102,4121.122,5342.602
30595,0,0,1677.713,2604.553,3392.411,4613.891,4120.911,5342.391
30596,0,0,1677.553,2604.393,3392.2,4613.68,4120.7,5342.18
30597,0,0,1677.393,2604.233,3391.99,4613.47,4120.49,5341.97
30598,0,0,1677.234,2604.074,3391.779,4613.259,4120.279,5341.759
30599,0,0,1677.074,2603.914,3391.569,4613.049,4120.069,5341.549
30600,0,0,1676.914,2603.754,3391.358,4612.838,4119.858,5341.338
30601,0,0,1676.754,2603.594,3391.147,4612.627,4119.647,5341.127
30602,0,0,1676.594,2603.434,3390.937,4612.417,4119.437,5340.917
30603,0,0,1676.435,2603.275,3390.726,4612.206,4119.226,5340.706
30604,0,0,1676.275,2603.115,3390.516,4611.996,4119.016,5340.496
30605,0,0,1676.115,2602.955,3390.305,4611.785,4118.805,5340.285
30606,0,0,1675.955,2602.795,3390.094,4611.574,4118.594,5340.074
30607,0,0,1675.795,2602.635,3389.884,4611.364,4118.384,5339.864
30608,0,0,1675.636,2602.476,3389.673,4611.153,4118.173,5339.653
30609,0,0,1675.476,2602.316,3389.463,4610.943,4117.963,5339.443
30610,0,0,1675.316,2602.156,3389.252,4610.732,4117.752,5339.232
30611,0,0,1675.156,2601.996,3389.041,4610.521,4117.541,5339.021
30612,0,0,1674.996,2601.836,3388.831,4610.311,4117.331,5338.811
30613,0,0,1674.837,2601.677,3388.62,4610.1,4117.12,5338.6
30614,0,0,1674.677,2601.517,3388.41,4609.89,4116.91,5338.39
30615,0,0,1674.517,2601.357,3388.199,4609.679,4116.699,5338.179
30616,0,0,1674.357,2601.197,3387.988,4609.468,4116.488,5337.968
30617,0,0,1674.197,2601.037,3387.778,4609.258,4116.278,5337.758
30618,0,0,1674.038,2600.878,3387.567,4609.047,4116.067,5337.547
30619,0,0,1673.878,2600.718,3387.357,4608.837,4115.857,5337.337
30620,0,0,1673.718,2600.558,3387.146,4608.626,4115.646,5337.126
30621,0,0,1673.558,2600.398,3386.935,4608.415,4115.435,5336.915
30622,0,0,1673.398,2600.238,3386.725,4608.205,4115.225,5336.705
30623,0,0,1673.239,2600.079,3386.514,4607.994,4115.014,5336.494
30624,0,0,1673.079,2599.919,3386.304,4607.784,4114.804,5336.284
30625,0,0,1672.919,2599.759,3386.093,4607.573,4114.593,5336.073
30626,0,0,1672.759,2599.599,3385.882,4607.362,4114.382,5335.862
30627,0,0,1672.599,2599.439,3385.672,4607.152,4114.172,5335.652
30628,0,0,1672.44,2599.28,3385.461,4606.941,4113.961,5335.441
30629,0,0,1672.28,2599.12,3385.251,4606.731,4113.751,5335.231
30630,0,0,1672.12,2598.96,3385.04,4606.52,4113.54,5335.02
30631,0,0,1671.96,2598.8,3384.829,4606.309,4113.329,5334.809
30632,0,0,1671.8,2598.64,3384.619,4606.099,4113.119,5334.599
30633,0,0,1671.641,2598.481,3384.408,4605.888,4112.908,5334.388
30634,0,0,1671.481,2598.321,3384.198,4605.678,4112.698,5334.178
30635,0,0,1671.321,2598.161,3383.987,4605.467,4112.487,5333.967
30636,0,0,1671.161,2598.001,3383.776,4605.256,4112.276,5333.756
30637,0,0,1671.001,2597.841,3383.566,4605.046,4112.066,5333.546
30638,0,0,1670.842,2597.682,3383.355,4604.835,4111.855,5333.335
30639,0,0,1670.682,2597.522,3383.145,4604.625,4111.645,5333.125
30640,0,0,1670.522,2597.362,3382.934,4604.414,4111.434,5332.914
30641,0,0,1670.362,2597.202,3382.723,4604.203,4111.223,5332.703
30642,0,0,1670.202,2597.042,3382.513,4603.993,4111.013,5332.493
30643,0,0,1670.043,2596.883,3382.302,4603.782,4110.802,5332.282
30644,0,0,1669.883,2596.723,3382.092,4603.572,4110.592,5332.072
30645,0,0,1669.723,2596.563,3381.881,4603.361,4110.381,5331.861
30646,0,0,1669.563,2596.403,3381.67,4603.15,4110.17,5331.65
30647,0,0,1669.403,2596.243,3381.46,4602.94,4109.96,5331.44
30648,0,0,1669.244,2596.084,3381.249,4602.729,4109.749,5331.229
30649,0,0,1669.084,2595.924,3381.039,4602.519,4109.539,5331.019
30650,0,0,1668.924,2595.764,3380.828,4602.308,4109.328,5330.808
30651,0,0,1668.764,2595.604,3380.617,4602.097,4109.117,5330.597
30652,0,0,1668.604,2595.444,3380.407,4601.887,4108.907,5330.387
30653,0,0,1668.445,2595.285,3380.196,4601.676,4108.696,5330.176
30654,0,0,1668.285,2595.125,3379.986,4601.466,4108.486,5329.966
30655,0,0,1668.125,2594.965,3379.775,4601.255,4108.275,5329.755
30656,0,0,1667.965,2594.805,3379.564,4601.044,4108.064,5329.544
30657,0,0,1667.805,2594.645,3379.354,4600.834,4107.854,5329.334
30658,0,0,1667.646,2594.486,3379.143,4600.623,4107.643,5329.123
30659,0,0,1667.486,2594.326,3378.933,4600.413,4107.433,5328.913
30660,0,0,1667.326,2594.166,3378.722,4600.202,4107.222,5328.702
30661,0,0,1667.166,2594.006,3378.511,4599.991,4107.011,5328.491
30662,0,0,1667.006,2593.846,3378.301,4599.781,4106.801,5328.281
30663,0,0,1666.847,2593.687,3378.09,4599.57,4106.59,5328.07
30664,0,0,1666.687,2593.527,3377.88,4599.36,4106.38,5327.86
30665,0,0,1666.527,2593.367,3377.669,4599.149,4106.169,5327.649
30666,0,0,1666.367,2593.207,3377.458,4598.938,4105.958,5327.438
30667,0,0,1666.207,2593.047,3377.248,4598.728,4105.748,5327.228
30668,0,0,1666.048,2592.888,3377.037,4598.517,4105.537,5327.017
30669,0,0,1665.888,2592.728,3376.827,4598.307,4105.327,5326.807
30670,0,0,1665.728,2592.568,3376.616,4598.096,4105.116,5326.596
30671,0,0,1665.568,2592.408,3376.405,4597.885,4104.905,5326.385
30672,0,0,1665.408,2592.248,3376.195,4597.675,4104.695,5326.175
30673,0,0,1665.249,2592.089,3375.984,4597.464,4104.484,5325.964
30674,0,0,1665.089,2591.929,3375.774,4597.254,4104.274,5325.754
30675,0,0,1664.929,2591.769,3375.563,4597.043,4104.063,5325.543
30676,0,0,1664.769,2591.609,3375.352,4596.832,4103.852,5325.332
30677,0,0,1664.609,2591.449,3375.142,4596.622,4103.642,5325.122
30678,0,0,1664.45,2591.29,3374.931,4596.411,4103.431,5324.911
30679,0,0,1664.29,2591.13,3374.721,4596.201,4103.221,5324.701
30680,0,0,1664.13,2590.97,3374.51,4595.99,4103.01,5324.49
30681,0,0,1663.97,2590.81,3374.299,4595.779,4102.799,5324.279
30682,0,0,1663.81,2590.65,3374.089,4595.569,4102.589,5324.069
30683,0,0,1663.651,2590.491,3373.878,4595.358,4102.378,5323.858
30684,0,0,1663.491,2590.331,3373.668,4595.148,4102.168,5323.648
30685,0,0,1663.331,2590.171,3373.457,4594.937,4101.957,5323.437
30686,0,0,1663.171,2590.011,3373.246,4594.726,4101.746,5323.226
30687,0,0,1663.011,2589.851,3373.036,4594.516,4101.536,5323.016
30688,0,0,1662.852,2589.692,3372.825,4594.305,4101.325,5322.805
30689,0,0,1662.692,2589.532,3372.615,4594.095,4101.115,5322.595
30690,0,0,1662.532,2589.372,3372.404,4593.884,4100.904,5322.384
30691,0,0,1662.372,2589.212,3372.193,4593.673,4100.693,5322.173
30692,0,0,1662.212,2589.052,3371.983,4593.463,4100.483,5321.963
30693,0,0,1662.053,2588.893,3371.772,4593.252,4100.272,5321.752
30694,0,0,1661.893,2588.733,3371.562,4593.042,4100.062,5321.542
30695,0,0,1661.733,2588.573,3371.351,4592.831,4099.851,5321.331
30696,0,0,1661.573,2588.413,3371.14,4592.62,4099.64,5321.12
30697,0,0,1661.413,2588.253,3370.93,4592.41,4099.43,5320.91
30698,0,0,1661.254,2588.094,3370.719,4592.199,4099.219,5320.699
30699,0,0,1661.094,2587.934,3370.509,4591.989,4099.009,5320.489
30700,0,0,1660.934,2587.774,3370.298,4591.778,4098.798,5320.278
30701,0,0,1660.774,2587.614,3370.087,4591.567,4098.587,5320.067
30702,0,0,1660.614,2587.454,3369.877,4591.357,4098.377,5319.857
30703,0,0,1660.455,2587.295,3369.666,4591.146,4098.166,5319.646
30704,0,0,1660.295,2587.135,3369.456,4590.936,4097.956,5319.436
30705,0,0,1660.135,2586.975,3369.245,4590.725,4097.745,5319.225
30706,0,0,1659.975,2586.815,3369.034,4590.514,4097.534,5319.014
30707,0,0,1659.815,2586.655,3368.824,4590.304,4097.324,5318.804
30708,0,0,1659.656,2586.496,3368.613,4590.093,4097.113,5318.593
30709,0,0,1659.496,2586.336,3368.403,4589.883,4096.903,5318.383
30710,0,0,1659.336,2586.176,3368.192,4589.672,4096.692,5318.172
30711,0,0,1659.176,2586.016,3367.981,4589.461,4096.481,5317.961
30712,0,0,1659.016,2585.856,3367.771,4589.251,4096.271,5317.751
30713,0,0,1658.857,2585.697,3367.56,4589.04,4096.06,5317.54
30714,0,0,1658.697,2585.537,3367.35,4588.83,4095.85,5317.33
30715,0,0,1658.537,2585.377,3367.139,4588.619,4095.639,5317.119
30716,0,0,1658.377,2585.217,3366.928,4588.408,4095.428,5316.908
30717,0,0,1658.217,2585.057,3366.718,4588.198,4095.218,5316.698
30718,0,0,1658.058,2584.898,3366.507,4587.987,4095.007,5316.487
30719,0,0,1657.898,2584.738,3366.297,4587.777,4094.797,5316.277
30720,0,0,1657.738,2584.578,3366.086,4587.566,4094.586,5316.066
30721,0,0,1657.578,2584.418,3365.875,4587.355,4094.375,5315.855
30722,0,0,1657.418,2584.258,3365.665,4587.145,4094.165,5315.645
30723,0,0,1657.259,2584.099,3365.454,4586.934,4093.954,5315.434
30724,0,0,1657.099,2583.939,3365.244,4586.724,4093.744,5315.224
30725,0,0,1656.939,2583.779,3365.033,4586.513,4093.533,5315.013
30726,0,0,1656.779,2583.619,3364.822,4586.302,4093.322,5314.802
30727,0,0,1656.619,2583.459,3364.612,4586.092,4093.112,5314.592
30728,0,0,1656.46,2583.3,3364.401,4585.881,4092.901,5314.381
30729,0,0,1656.3,2583.14,3364.191,4585.671,4092.691,5314.171
30730,0,0,1656.14,2582.98,3363.98,4585.46,4092.48,5313.96
30731,0,0,1655.98,2582.82,3363.769,4585.249,4092.269,5313.749
30732,0,0,1655.82,2582.66,3363.559,4585.039,4092.059,5313.539
30733,0,0,1655.661,2582.501,3363.348,4584.828,4091.848,5313.328
30734,0,0,1655.501,2582.341,3363.138,4584.618,4091.638,5313.118
30735,0,0,1655.341,2582.181,3362.927,4584.407,4091.427,5312.907
30736,0,0,1655.181,2582.021,3362.716,4584.196,4091.216,5312.696
30737,0,0,1655.021,2581.861,3362.506,4583.986,4091.006,5312.486
30738,0,0,1654.862,2581.702,3362.295,4583.775,4090.795,5312.275
30739,0,0,1654.702,2581.542,3362.085,4583.565,4090.585,5312.065
30740,0,0,1654.542,2581.382,3361.874,4583.354,4090.374,5311.854
30741,0,0,1654.382,2581.222,3361.663,4583.143,4090.163,5311.643
30742,0,0,1654.222,2581.062,3361.453,4582.933,4089.953,5311.433
30743,0,0,1654.063,2580.903,3361.242,4582.722,4089.742,5311.222
30744,0,0,1653.903,2580.743,3361.032,4582.512,4089.532,5311.012
30745,0,0,1653.743,2580.583,3360.821,4582.301,4089.321,5310.801
30746,0,0,1653.583,2580.423,3360.61,4582.09,4089.11,5310.59
30747,0,0,1653.423,2580.263,3360.4,4581.88,4088.9,5310.38
30748,0,0,1653.264,2580.104,3360.189,4581.669,4088.689,5310.169
30749,0,0,1653.104,2579.944,3359.979,4581.459,4088.479,5309.959
30750,0,0,1652.944,2579.784,3359.768,4581.248,4088.268,5309.748
30751,0,0,1652.784,2579.624,3359.557,4581.037,4088.057,5309.537
30752,0,0,1652.624,2579.464,3359.347,4580.827,4087.847,5309.327
30753,0,0,1652.465,2579.305,3359.136,4580.616,4087.636,5309.116
30754,0,0,1652.305,2579.145,3358.926,4580.406,4087.426,5308.906
30755,0,0,1652.145,2578.985,3358.715,4580.195,4087.215,5308.695
30756,0,0,1651.985,2578.825,3358.504,4579.984,4087.004,5308.484
30757,0,0,1651.825,2578.665,3358.294,4579.774,4086.794,5308.274
30758,0,0,1651.666,2578.506,3358.083,4579.563,4086.583,5308.063
30759,0,0,1651.506,2578.346,3357.873,4579.353,4086.373,5307.853
30760,0,0,1651.346,2578.186,3357.662,4579.142,4086.162,5307.642
30761,0,0,1651.186,2578.026,3357.451,4578.931,4085.951,5307.431
30762,0,0,1651.026,2577.866,3357.241,4578.721,4085.741,5307.221
30763,0,0,1650.867,2577.707,3357.03,4578.51,4085.53,5307.01
30764,0,0,1650.707,2577.547,3356.82,4578.3,4085.32,5306.8
30765,0,0,1650.547,2577.387,3356.609,4578.089,4085.109,5306.589
30766,0,0,1650.387,2577.227,3356.398,4577.878,4084.898,5306.378
30767,0,0,1650.227,2577.067,3356.188,4577.668,4084.688,5306.168
30768,0,0,1650.068,2576.908,3355.977,4577.457,4084.477,5305.957
30769,0,0,1649.908,2576.748,3355.767,4577.247,4084.267,5305.747
30770,0,0,1649.748,2576.588,3355.556,4577.036,4084.056,5305.536
30771,0,0,1649.588,2576.428,3355.345,4576.825,4083.845,5305.325
30772,0,0,1649.428,2576.268,3355.135,4576.615,4083.635,5305.115
30773,0,0,1649.269,2576.109,3354.924,4576.404,4083.424,5304.904
30774,0,0,1649.109,2575.949,3354.714,4576.194,4083.214,5304.694
